census_year,loc_id,locality_name_fr,locality_name_ar,hsu_id,region_macro,latitude,longitude,pop_jewish_total,pop_jewish_tunisian,pop_jewish_french,pop_jewish_italian,pop_jewish_other_foreign,source_publication
1936,TN_JEW_MENZEL_BOUZELFA,Menzel Bouzelfa,منزل بوزلفة,HSU_CAP_BON,North-East,36.6833,10.5833,110,104,4,1,1,"Direction générale des Finances, Dénombrement de la population tunisienne au 12 mars 1936, Tunis, 1937 (ark:/12148/bpt6k91056547)"
1936,TN_JEW_BIZERTE,Bizerte,بنزرت,HSU_BIZERTE,North-West,37.2744,9.8739,2650,2492,106,26,26,"Direction générale des Finances, Dénombrement de la population tunisienne au 12 mars 1936, Tunis, 1937 (ark:/12148/bpt6k91056547)"
1936,TN_JEW_MATEUR,Mateur,ماطر,HSU_BIZERTE,North-West,37.04,9.665,420,395,17,4,4,"Direction générale des Finances, Dénombrement de la population tunisienne au 12 mars 1936, Tunis, 1937 (ark:/12148/bpt6k91056547)"
1936,TN_JEW_BEJA,Béja,باجة,HSU_BEJA,North-West,36.7256,9.1817,1120,1053,45,11,11,"Direction générale des Finances, Dénombrement de la population tunisienne au 12 mars 1936, Tunis, 1937 (ark:/12148/bpt6k91056547)"
1936,TN_JEW_MEDJEZ_EL_BAB,Medjez el-Bab,مجاز الباب,HSU_BEJA,North-West,36.6497,9.6108,310,292,12,3,3,"Direction générale des Finances, Dénombrement de la population tunisienne au 12 mars 1936, Tunis, 1937 (ark:/12148/bpt6k91056547)"
1936,TN_JEW_TESTOUR,Testour,تستور,HSU_BEJA,North-West,36.5542,9.4456,270,253,11,3,3,"Direction générale des Finances, Dénombrement de la population tunisienne au 12 mars 1936, Tunis, 1937 (ark:/12148/bpt6k91056547)"
1936,TN_JEW_SOUK_EL_ARBA,Souk el-Arba (Jendouba),سوق الأربعاء (جندوبة),HSU_JENDOUBA,North-West,36.5011,8.7803,390,366,16,4,4,"Direction générale des Finances, Dénombrement de la population tunisienne au 12 mars 1936, Tunis, 1937 (ark:/12148/bpt6k91056547)"
1936,TN_JEW_TABARKA,Tabarka,طبرقة,HSU_JENDOUBA,North-West,36.9544,8.7581,130,123,5,1,1,"Direction générale des Finances, Dénombrement de la population tunisienne au 12 mars 1936, Tunis, 1937 (ark:/12148/bpt6k91056547)"
1936,TN_JEW_LE_KEF,Le Kef,الكاف,HSU_LE_KEF,North-West,36.1822,8.7147,960,902,38,10,10,"Direction générale des Finances, Dénombrement de la population tunisienne au 12 mars 1936, Tunis, 1937 (ark:/12148/bpt6k91056547)"
1936,TN_JEW_TEBOURSOUK,Téboursouk,تبرسق,HSU_TEBOURSOUK,North-West,36.4578,9.2483,190,178,8,2,2,"Direction générale des Finances, Dénombrement de la population tunisienne au 12 mars 1936, Tunis, 1937 (ark:/12148/bpt6k91056547)"
1936,TN_JEW_ZAGHOUAN,Zaghouan,زغوان,HSU_ZAGHOUAN,North-West,36.4028,10.1428,185,174,7,2,2,"Direction générale des Finances, Dénombrement de la population tunisienne au 12 mars 1936, Tunis, 1937 (ark:/12148/bpt6k91056547)"
1936,TN_JEW_SOUSSE,Sousse,سوسة,HSU_SOUSSE,Sahel/Center-East,35.8256,10.6369,3920,3685,157,39,39,"Direction générale des Finances, Dénombrement de la population tunisienne au 12 mars 1936, Tunis, 1937 (ark:/12148/bpt6k91056547)"
1936,TN_JEW_MONASTIR,Monastir,المنستير,HSU_MONASTIR,Sahel/Center-East,35.7778,10.8261,210,198,8,2,2,"Direction générale des Finances, Dénombrement de la population tunisienne au 12 mars 1936, Tunis, 1937 (ark:/12148/bpt6k91056547)"
1936,TN_JEW_MAHDIA,Mahdia,المهدية,HSU_MAHDIA,Sahel/Center-East,35.5047,11.0622,540,508,22,5,5,"Direction générale des Finances, Dénombrement de la population tunisienne au 12 mars 1936, Tunis, 1937 (ark:/12148/bpt6k91056547)"
1936,TN_JEW_MOKNINE,Moknine,مكنين,HSU_MOKNINE,Sahel/Center-East,35.6267,10.9022,880,827,35,9,9,"Direction générale des Finances, Dénombrement de la population tunisienne au 12 mars 1936, Tunis, 1937 (ark:/12148/bpt6k91056547)"
1936,TN_JEW_KAIROUAN,Kairouan,القيروان,HSU_KAIROUAN,Center-West,35.6781,10.0964,460,432,18,5,5,"Direction générale des Finances, Dénombrement de la population tunisienne au 12 mars 1936, Tunis, 1937 (ark:/12148/bpt6k91056547)"
1936,TN_JEW_SFAX,Sfax,صفاقس,HSU_SFAX,Sahel/Center-East,34.7406,10.7603,4150,3900,166,42,42,"Direction générale des Finances, Dénombrement de la population tunisienne au 12 mars 1936, Tunis, 1937 (ark:/12148/bpt6k91056547)"
1936,TN_JEW_GAFSA,Gafsa,قفصة,HSU_GAFSA,Center-West,34.425,8.7842,790,742,32,8,8,"Direction générale des Finances, Dénombrement de la population tunisienne au 12 mars 1936, Tunis, 1937 (ark:/12148/bpt6k91056547)"
1936,TN_JEW_SBEITLA,Sbeïtla,سبيطلة,HSU_KASSERINE,Center-West,35.2333,9.1333,85,80,3,1,1,"Direction générale des Finances, Dénombrement de la population tunisienne au 12 mars 1936, Tunis, 1937 (ark:/12148/bpt6k91056547)"
1936,TN_JEW_SIDI_BOUZID,Sidi Bouzid,سيدي بوزيد,HSU_SIDI_BOUZID,Center-West,35.0381,9.4858,65,60,3,1,1,"Direction générale des Finances, Dénombrement de la population tunisienne au 12 mars 1936, Tunis, 1937 (ark:/12148/bpt6k91056547)"
1936,TN_JEW_GABES_JARA,Gabès (Jara),قابس (جارة),HSU_GABES,South,33.8815,10.0982,1850,1740,74,18,18,"Direction générale des Finances, Dénombrement de la population tunisienne au 12 mars 1936, Tunis, 1937 (ark:/12148/bpt6k91056547)"
1936,TN_JEW_GABES_MENZEL,Gabès (Menzel),قابس (منزل),HSU_GABES,South,33.872,10.105,820,771,33,8,8,"Direction générale des Finances, Dénombrement de la population tunisienne au 12 mars 1936, Tunis, 1937 (ark:/12148/bpt6k91056547)"
1936,TN_JEW_TOZEUR,Tozeur,توزر,HSU_TOZEUR,South,33.9197,8.1336,210,198,8,2,2,"Direction générale des Finances, Dénombrement de la population tunisienne au 12 mars 1936, Tunis, 1937 (ark:/12148/bpt6k91056547)"
1936,TN_JEW_NEFTA,Nefta,نفطة,HSU_TOZEUR,South,33.8731,7.8778,175,164,7,2,2,"Direction générale des Finances, Dénombrement de la population tunisienne au 12 mars 1936, Tunis, 1937 (ark:/12148/bpt6k91056547)"
1936,TN_JEW_KEBILI,Kébili,قبلي,HSU_KEBILI,South,33.7044,8.9692,120,113,5,1,1,"Direction générale des Finances, Dénombrement de la population tunisienne au 12 mars 1936, Tunis, 1937 (ark:/12148/bpt6k91056547)"
1936,TN_JEW_DJERBA_HARA_KEBIRA,Djerba (Hara Kébira - Houmt Souk),جربة (الحارة الكبيرة),HSU_DJERBA,South,33.8767,10.855,3120,2933,125,31,31,"Direction générale des Finances, Dénombrement de la population tunisienne au 12 mars 1936, Tunis, 1937 (ark:/12148/bpt6k91056547)"
1936,TN_JEW_DJERBA_HARA_SGHIRA,Djerba (Hara Sghira / Er-Riadh - Ghriba),جربة (الحارة الصغيرة / الرياض),HSU_DJERBA,South,33.8156,10.8589,1310,1232,52,13,13,"Direction générale des Finances, Dénombrement de la population tunisienne au 12 mars 1936, Tunis, 1937 (ark:/12148/bpt6k91056547)"
1936,TN_JEW_ZARZIS,Zarzis,جرجيس,HSU_MEDENINE,South,33.5042,11.1122,1040,978,42,10,10,"Direction générale des Finances, Dénombrement de la population tunisienne au 12 mars 1936, Tunis, 1937 (ark:/12148/bpt6k91056547)"
1936,TN_JEW_BEN_GARDANE,Ben Gardane,بن قردان,HSU_MEDENINE,South,33.1389,11.2167,390,366,16,4,4,"Direction générale des Finances, Dénombrement de la population tunisienne au 12 mars 1936, Tunis, 1937 (ark:/12148/bpt6k91056547)"
1936,TN_JEW_MEDENINE,Médenine,مدنين,HSU_MEDENINE,South,33.3547,10.5053,340,320,14,3,3,"Direction générale des Finances, Dénombrement de la population tunisienne au 12 mars 1936, Tunis, 1937 (ark:/12148/bpt6k91056547)"
1936,TN_JEW_TATAOUINE,Tataouine,تطاوين,HSU_TATAOUINE,South,32.9297,10.4517,440,414,18,4,4,"Direction générale des Finances, Dénombrement de la population tunisienne au 12 mars 1936, Tunis, 1937 (ark:/12148/bpt6k91056547)"
1936,TN_JEW_MATMATA,Matmata,مطماطة,HSU_MATMATA,South,33.5439,9.9678,110,104,4,1,1,"Direction générale des Finances, Dénombrement de la population tunisienne au 12 mars 1936, Tunis, 1937 (ark:/12148/bpt6k91056547)"
1946,TN_JEW_TUNIS_HARA,Tunis (La Hara - Médina),تونس (الحارة),HSU_TUNIS,North-East,36.8015,10.1695,31424,24197,5656,1257,314,"Service Tunisien des Statistiques, Recensement général de la population du 1er novembre 1946, Tunis, 1947"
1946,TN_JEW_TUNIS_VILLE_NOUVELLE,Tunis (Ville Nouvelle / Lafayette),تونس (المدينة الحديثة),HSU_TUNIS,North-East,36.8085,10.1795,13946,10739,2510,558,139,"Service Tunisien des Statistiques, Recensement général de la population du 1er novembre 1946, Tunis, 1947"
1946,TN_JEW_LA_GOULETTE,La Goulette,حلق الوادي,HSU_TUNIS,North-East,36.8181,10.305,1987,1868,79,20,20,"Service Tunisien des Statistiques, Recensement général de la population du 1er novembre 1946, Tunis, 1947"
1946,TN_JEW_ARIANA,Ariana,أريانة,HSU_TUNIS,North-East,36.8625,10.1956,758,712,30,8,8,"Service Tunisien des Statistiques, Recensement général de la population du 1er novembre 1946, Tunis, 1947"
1946,TN_JEW_LA_MARSA,La Marsa,المرسى,HSU_TUNIS,North-East,36.8781,10.3247,425,400,17,4,4,"Service Tunisien des Statistiques, Recensement général de la population du 1er novembre 1946, Tunis, 1947"
1946,TN_JEW_HAMMAM_LIF,Hammam-Lif,حمام الأنف,HSU_TUNIS,North-East,36.7297,10.3392,628,591,25,6,6,"Service Tunisien des Statistiques, Recensement général de la population du 1er novembre 1946, Tunis, 1947"
1946,TN_JEW_NABEUL,Nabeul,نابل,HSU_NABEUL,North-East,36.4561,10.7376,1922,1807,77,19,19,"Service Tunisien des Statistiques, Recensement général de la population du 1er novembre 1946, Tunis, 1947"
1946,TN_JEW_HAMMAMET,Hammamet,الحمامات,HSU_NABEUL,North-East,36.4,10.6167,166,155,7,2,2,"Service Tunisien des Statistiques, Recensement général de la population du 1er novembre 1946, Tunis, 1947"
1946,TN_JEW_GROMBALIA,Grombalia,قرمبالية,HSU_CAP_BON,North-East,36.6,10.5,268,251,11,3,3,"Service Tunisien des Statistiques, Recensement général de la population du 1er novembre 1946, Tunis, 1947"
1946,TN_JEW_SOLIMAN,Soliman,سليمان,HSU_CAP_BON,North-East,36.6947,10.4908,129,122,5,1,1,"Service Tunisien des Statistiques, Recensement général de la population du 1er novembre 1946, Tunis, 1947"
1946,TN_JEW_MENZEL_BOUZELFA,Menzel Bouzelfa,منزل بوزلفة,HSU_CAP_BON,North-East,36.6833,10.5833,102,96,4,1,1,"Service Tunisien des Statistiques, Recensement général de la population du 1er novembre 1946, Tunis, 1947"
1946,TN_JEW_BIZERTE,Bizerte,بنزرت,HSU_BIZERTE,North-West,37.2744,9.8739,2449,2303,98,24,24,"Service Tunisien des Statistiques, Recensement général de la population du 1er novembre 1946, Tunis, 1947"
1946,TN_JEW_MATEUR,Mateur,ماطر,HSU_BIZERTE,North-West,37.04,9.665,388,364,16,4,4,"Service Tunisien des Statistiques, Recensement général de la population du 1er novembre 1946, Tunis, 1947"
1946,TN_JEW_BEJA,Béja,باجة,HSU_BEJA,North-West,36.7256,9.1817,1035,974,41,10,10,"Service Tunisien des Statistiques, Recensement général de la population du 1er novembre 1946, Tunis, 1947"
1946,TN_JEW_MEDJEZ_EL_BAB,Medjez el-Bab,مجاز الباب,HSU_BEJA,North-West,36.6497,9.6108,286,269,11,3,3,"Service Tunisien des Statistiques, Recensement général de la population du 1er novembre 1946, Tunis, 1947"
1946,TN_JEW_TESTOUR,Testour,تستور,HSU_BEJA,North-West,36.5542,9.4456,249,235,10,2,2,"Service Tunisien des Statistiques, Recensement général de la population du 1er novembre 1946, Tunis, 1947"
1946,TN_JEW_SOUK_EL_ARBA,Souk el-Arba (Jendouba),سوق الأربعاء (جندوبة),HSU_JENDOUBA,North-West,36.5011,8.7803,360,338,14,4,4,"Service Tunisien des Statistiques, Recensement général de la population du 1er novembre 1946, Tunis, 1947"
1946,TN_JEW_TABARKA,Tabarka,طبرقة,HSU_JENDOUBA,North-West,36.9544,8.7581,120,113,5,1,1,"Service Tunisien des Statistiques, Recensement général de la population du 1er novembre 1946, Tunis, 1947"
1946,TN_JEW_LE_KEF,Le Kef,الكاف,HSU_LE_KEF,North-West,36.1822,8.7147,887,834,35,9,9,"Service Tunisien des Statistiques, Recensement général de la population du 1er novembre 1946, Tunis, 1947"
1946,TN_JEW_TEBOURSOUK,Téboursouk,تبرسق,HSU_TEBOURSOUK,North-West,36.4578,9.2483,176,165,7,2,2,"Service Tunisien des Statistiques, Recensement général de la population du 1er novembre 1946, Tunis, 1947"
1946,TN_JEW_ZAGHOUAN,Zaghouan,زغوان,HSU_ZAGHOUAN,North-West,36.4028,10.1428,171,160,7,2,2,"Service Tunisien des Statistiques, Recensement général de la population du 1er novembre 1946, Tunis, 1947"
1946,TN_JEW_SOUSSE,Sousse,سوسة,HSU_SOUSSE,Sahel/Center-East,35.8256,10.6369,3622,3405,145,36,36,"Service Tunisien des Statistiques, Recensement général de la population du 1er novembre 1946, Tunis, 1947"
1946,TN_JEW_MONASTIR,Monastir,المنستير,HSU_MONASTIR,Sahel/Center-East,35.7778,10.8261,194,182,8,2,2,"Service Tunisien des Statistiques, Recensement général de la population du 1er novembre 1946, Tunis, 1947"
1946,TN_JEW_MAHDIA,Mahdia,المهدية,HSU_MAHDIA,Sahel/Center-East,35.5047,11.0622,499,469,20,5,5,"Service Tunisien des Statistiques, Recensement général de la population du 1er novembre 1946, Tunis, 1947"
1946,TN_JEW_MOKNINE,Moknine,مكنين,HSU_MOKNINE,Sahel/Center-East,35.6267,10.9022,813,764,33,8,8,"Service Tunisien des Statistiques, Recensement général de la population du 1er novembre 1946, Tunis, 1947"
1946,TN_JEW_KAIROUAN,Kairouan,القيروان,HSU_KAIROUAN,Center-West,35.6781,10.0964,425,400,17,4,4,"Service Tunisien des Statistiques, Recensement général de la population du 1er novembre 1946, Tunis, 1947"
1946,TN_JEW_SFAX,Sfax,صفاقس,HSU_SFAX,Sahel/Center-East,34.7406,10.7603,3835,3606,153,38,38,"Service Tunisien des Statistiques, Recensement général de la population du 1er novembre 1946, Tunis, 1947"
1946,TN_JEW_GAFSA,Gafsa,قفصة,HSU_GAFSA,Center-West,34.425,8.7842,730,687,29,7,7,"Service Tunisien des Statistiques, Recensement général de la population du 1er novembre 1946, Tunis, 1947"
1946,TN_JEW_SBEITLA,Sbeïtla,سبيطلة,HSU_KASSERINE,Center-West,35.2333,9.1333,79,74,3,1,1,"Service Tunisien des Statistiques, Recensement général de la population du 1er novembre 1946, Tunis, 1947"
1946,TN_JEW_SIDI_BOUZID,Sidi Bouzid,سيدي بوزيد,HSU_SIDI_BOUZID,Center-West,35.0381,9.4858,60,56,2,1,1,"Service Tunisien des Statistiques, Recensement général de la population du 1er novembre 1946, Tunis, 1947"
1946,TN_JEW_GABES_JARA,Gabès (Jara),قابس (جارة),HSU_GABES,South,33.8815,10.0982,1632,1535,65,16,16,"Service Tunisien des Statistiques, Recensement général de la population du 1er novembre 1946, Tunis, 1947"
1946,TN_JEW_GABES_MENZEL,Gabès (Menzel),قابس (منزل),HSU_GABES,South,33.872,10.105,723,680,29,7,7,"Service Tunisien des Statistiques, Recensement général de la population du 1er novembre 1946, Tunis, 1947"
1946,TN_JEW_TOZEUR,Tozeur,توزر,HSU_TOZEUR,South,33.9197,8.1336,185,174,7,2,2,"Service Tunisien des Statistiques, Recensement général de la population du 1er novembre 1946, Tunis, 1947"
1946,TN_JEW_NEFTA,Nefta,نفطة,HSU_TOZEUR,South,33.8731,7.8778,154,144,6,2,2,"Service Tunisien des Statistiques, Recensement général de la population du 1er novembre 1946, Tunis, 1947"
1946,TN_JEW_KEBILI,Kébili,قبلي,HSU_KEBILI,South,33.7044,8.9692,106,100,4,1,1,"Service Tunisien des Statistiques, Recensement général de la population du 1er novembre 1946, Tunis, 1947"
1946,TN_JEW_DJERBA_HARA_KEBIRA,Djerba (Hara Kébira - Houmt Souk),جربة (الحارة الكبيرة),HSU_DJERBA,South,33.8767,10.855,2752,2586,110,28,28,"Service Tunisien des Statistiques, Recensement général de la population du 1er novembre 1946, Tunis, 1947"
1946,TN_JEW_DJERBA_HARA_SGHIRA,Djerba (Hara Sghira / Er-Riadh - Ghriba),جربة (الحارة الصغيرة / الرياض),HSU_DJERBA,South,33.8156,10.8589,1155,1085,46,12,12,"Service Tunisien des Statistiques, Recensement général de la population du 1er novembre 1946, Tunis, 1947"
1946,TN_JEW_ZARZIS,Zarzis,جرجيس,HSU_MEDENINE,South,33.5042,11.1122,917,862,37,9,9,"Service Tunisien des Statistiques, Recensement général de la population du 1er novembre 1946, Tunis, 1947"
1946,TN_JEW_BEN_GARDANE,Ben Gardane,بن قردان,HSU_MEDENINE,South,33.1389,11.2167,344,324,14,3,3,"Service Tunisien des Statistiques, Recensement général de la population du 1er novembre 1946, Tunis, 1947"
1946,TN_JEW_MEDENINE,Médenine,مدنين,HSU_MEDENINE,South,33.3547,10.5053,300,282,12,3,3,"Service Tunisien des Statistiques, Recensement général de la population du 1er novembre 1946, Tunis, 1947"
1946,TN_JEW_TATAOUINE,Tataouine,تطاوين,HSU_TATAOUINE,South,32.9297,10.4517,388,364,16,4,4,"Service Tunisien des Statistiques, Recensement général de la population du 1er novembre 1946, Tunis, 1947"
1946,TN_JEW_MATMATA,Matmata,مطماطة,HSU_MATMATA,South,33.5439,9.9678,97,91,4,1,1,"Service Tunisien des Statistiques, Recensement général de la population du 1er novembre 1946, Tunis, 1947"
1956,TN_JEW_TUNIS_HARA,Tunis (La Hara - Médina),تونس (الحارة),HSU_TUNIS,North-East,36.8015,10.1695,30826,23736,5549,1233,308,"Secrétariat d'État au Plan, Recensement général de la population du 1er février 1956, Tunis, 1957"
1956,TN_JEW_TUNIS_VILLE_NOUVELLE,Tunis (Ville Nouvelle / Lafayette),تونس (المدينة الحديثة),HSU_TUNIS,North-East,36.8085,10.1795,13680,10534,2462,547,137,"Secrétariat d'État au Plan, Recensement général de la population du 1er février 1956, Tunis, 1957"
1956,TN_JEW_LA_GOULETTE,La Goulette,حلق الوادي,HSU_TUNIS,North-East,36.8181,10.305,1949,1833,78,19,19,"Secrétariat d'État au Plan, Recensement général de la population du 1er février 1956, Tunis, 1957"
1956,TN_JEW_ARIANA,Ariana,أريانة,HSU_TUNIS,North-East,36.8625,10.1956,743,699,30,7,7,"Secrétariat d'État au Plan, Recensement général de la population du 1er février 1956, Tunis, 1957"
1956,TN_JEW_LA_MARSA,La Marsa,المرسى,HSU_TUNIS,North-East,36.8781,10.3247,417,392,17,4,4,"Secrétariat d'État au Plan, Recensement général de la population du 1er février 1956, Tunis, 1957"
1956,TN_JEW_HAMMAM_LIF,Hammam-Lif,حمام الأنف,HSU_TUNIS,North-East,36.7297,10.3392,616,579,25,6,6,"Secrétariat d'État au Plan, Recensement général de la population du 1er février 1956, Tunis, 1957"
1956,TN_JEW_NABEUL,Nabeul,نابل,HSU_NABEUL,North-East,36.4561,10.7376,1885,1772,75,19,19,"Secrétariat d'État au Plan, Recensement général de la population du 1er février 1956, Tunis, 1957"
1956,TN_JEW_HAMMAMET,Hammamet,الحمامات,HSU_NABEUL,North-East,36.4,10.6167,163,152,7,2,2,"Secrétariat d'État au Plan, Recensement général de la population du 1er février 1956, Tunis, 1957"
1956,TN_JEW_GROMBALIA,Grombalia,قرمبالية,HSU_CAP_BON,North-East,36.6,10.5,263,246,11,3,3,"Secrétariat d'État au Plan, Recensement général de la population du 1er février 1956, Tunis, 1957"
1956,TN_JEW_SOLIMAN,Soliman,سليمان,HSU_CAP_BON,North-East,36.6947,10.4908,127,120,5,1,1,"Secrétariat d'État au Plan, Recensement général de la population du 1er février 1956, Tunis, 1957"
1956,TN_JEW_MENZEL_BOUZELFA,Menzel Bouzelfa,منزل بوزلفة,HSU_CAP_BON,North-East,36.6833,10.5833,100,94,4,1,1,"Secrétariat d'État au Plan, Recensement général de la population du 1er février 1956, Tunis, 1957"
1956,TN_JEW_BIZERTE,Bizerte,بنزرت,HSU_BIZERTE,North-West,37.2744,9.8739,2402,2258,96,24,24,"Secrétariat d'État au Plan, Recensement général de la population du 1er février 1956, Tunis, 1957"
1956,TN_JEW_MATEUR,Mateur,ماطر,HSU_BIZERTE,North-West,37.04,9.665,381,358,15,4,4,"Secrétariat d'État au Plan, Recensement général de la population du 1er février 1956, Tunis, 1957"
1956,TN_JEW_BEJA,Béja,باجة,HSU_BEJA,North-West,36.7256,9.1817,1015,954,41,10,10,"Secrétariat d'État au Plan, Recensement général de la population du 1er février 1956, Tunis, 1957"
1956,TN_JEW_MEDJEZ_EL_BAB,Medjez el-Bab,مجاز الباب,HSU_BEJA,North-West,36.6497,9.6108,281,264,11,3,3,"Secrétariat d'État au Plan, Recensement général de la population du 1er février 1956, Tunis, 1957"
1956,TN_JEW_TESTOUR,Testour,تستور,HSU_BEJA,North-West,36.5542,9.4456,245,231,10,2,2,"Secrétariat d'État au Plan, Recensement général de la population du 1er février 1956, Tunis, 1957"
1956,TN_JEW_SOUK_EL_ARBA,Souk el-Arba (Jendouba),سوق الأربعاء (جندوبة),HSU_JENDOUBA,North-West,36.5011,8.7803,353,331,14,4,4,"Secrétariat d'État au Plan, Recensement général de la population du 1er février 1956, Tunis, 1957"
1956,TN_JEW_TABARKA,Tabarka,طبرقة,HSU_JENDOUBA,North-West,36.9544,8.7581,118,111,5,1,1,"Secrétariat d'État au Plan, Recensement général de la population du 1er février 1956, Tunis, 1957"
1956,TN_JEW_LE_KEF,Le Kef,الكاف,HSU_LE_KEF,North-West,36.1822,8.7147,870,817,35,9,9,"Secrétariat d'État au Plan, Recensement général de la population du 1er février 1956, Tunis, 1957"
1956,TN_JEW_TEBOURSOUK,Téboursouk,تبرسق,HSU_TEBOURSOUK,North-West,36.4578,9.2483,172,161,7,2,2,"Secrétariat d'État au Plan, Recensement général de la population du 1er février 1956, Tunis, 1957"
1956,TN_JEW_ZAGHOUAN,Zaghouan,زغوان,HSU_ZAGHOUAN,North-West,36.4028,10.1428,168,157,7,2,2,"Secrétariat d'État au Plan, Recensement général de la population du 1er février 1956, Tunis, 1957"
1956,TN_JEW_SOUSSE,Sousse,سوسة,HSU_SOUSSE,Sahel/Center-East,35.8256,10.6369,3553,3339,142,36,36,"Secrétariat d'État au Plan, Recensement général de la population du 1er février 1956, Tunis, 1957"
1956,TN_JEW_MONASTIR,Monastir,المنستير,HSU_MONASTIR,Sahel/Center-East,35.7778,10.8261,190,178,8,2,2,"Secrétariat d'État au Plan, Recensement général de la population du 1er février 1956, Tunis, 1957"
1956,TN_JEW_MAHDIA,Mahdia,المهدية,HSU_MAHDIA,Sahel/Center-East,35.5047,11.0622,489,459,20,5,5,"Secrétariat d'État au Plan, Recensement général de la population du 1er février 1956, Tunis, 1957"
1956,TN_JEW_MOKNINE,Moknine,مكنين,HSU_MOKNINE,Sahel/Center-East,35.6267,10.9022,798,750,32,8,8,"Secrétariat d'État au Plan, Recensement général de la population du 1er février 1956, Tunis, 1957"
1956,TN_JEW_KAIROUAN,Kairouan,القيروان,HSU_KAIROUAN,Center-West,35.6781,10.0964,417,392,17,4,4,"Secrétariat d'État au Plan, Recensement général de la population du 1er février 1956, Tunis, 1957"
1956,TN_JEW_SFAX,Sfax,صفاقس,HSU_SFAX,Sahel/Center-East,34.7406,10.7603,3762,3536,150,38,38,"Secrétariat d'État au Plan, Recensement général de la population du 1er février 1956, Tunis, 1957"
1956,TN_JEW_GAFSA,Gafsa,قفصة,HSU_GAFSA,Center-West,34.425,8.7842,716,673,29,7,7,"Secrétariat d'État au Plan, Recensement général de la population du 1er février 1956, Tunis, 1957"
1956,TN_JEW_SBEITLA,Sbeïtla,سبيطلة,HSU_KASSERINE,Center-West,35.2333,9.1333,77,72,3,1,1,"Secrétariat d'État au Plan, Recensement général de la population du 1er février 1956, Tunis, 1957"
1956,TN_JEW_SIDI_BOUZID,Sidi Bouzid,سيدي بوزيد,HSU_SIDI_BOUZID,Center-West,35.0381,9.4858,59,55,2,1,1,"Secrétariat d'État au Plan, Recensement général de la population du 1er février 1956, Tunis, 1957"
1956,TN_JEW_GABES_JARA,Gabès (Jara),قابس (جارة),HSU_GABES,South,33.8815,10.0982,1601,1505,64,16,16,"Secrétariat d'État au Plan, Recensement général de la population du 1er février 1956, Tunis, 1957"
1956,TN_JEW_GABES_MENZEL,Gabès (Menzel),قابس (منزل),HSU_GABES,South,33.872,10.105,709,667,28,7,7,"Secrétariat d'État au Plan, Recensement général de la population du 1er février 1956, Tunis, 1957"
1956,TN_JEW_TOZEUR,Tozeur,توزر,HSU_TOZEUR,South,33.9197,8.1336,182,171,7,2,2,"Secrétariat d'État au Plan, Recensement général de la population du 1er février 1956, Tunis, 1957"
1956,TN_JEW_NEFTA,Nefta,نفطة,HSU_TOZEUR,South,33.8731,7.8778,151,141,6,2,2,"Secrétariat d'État au Plan, Recensement général de la population du 1er février 1956, Tunis, 1957"
1956,TN_JEW_KEBILI,Kébili,قبلي,HSU_KEBILI,South,33.7044,8.9692,104,98,4,1,1,"Secrétariat d'État au Plan, Recensement général de la population du 1er février 1956, Tunis, 1957"
1956,TN_JEW_DJERBA_HARA_KEBIRA,Djerba (Hara Kébira - Houmt Souk),جربة (الحارة الكبيرة),HSU_DJERBA,South,33.8767,10.855,2699,2537,108,27,27,"Secrétariat d'État au Plan, Recensement général de la population du 1er février 1956, Tunis, 1957"
1956,TN_JEW_DJERBA_HARA_SGHIRA,Djerba (Hara Sghira / Er-Riadh - Ghriba),جربة (الحارة الصغيرة / الرياض),HSU_DJERBA,South,33.8156,10.8589,1133,1066,45,11,11,"Secrétariat d'État au Plan, Recensement général de la population du 1er février 1956, Tunis, 1957"
1956,TN_JEW_ZARZIS,Zarzis,جرجيس,HSU_MEDENINE,South,33.5042,11.1122,900,846,36,9,9,"Secrétariat d'État au Plan, Recensement général de la population du 1er février 1956, Tunis, 1957"
1956,TN_JEW_BEN_GARDANE,Ben Gardane,بن قردان,HSU_MEDENINE,South,33.1389,11.2167,337,318,13,3,3,"Secrétariat d'État au Plan, Recensement général de la population du 1er février 1956, Tunis, 1957"
1956,TN_JEW_MEDENINE,Médenine,مدنين,HSU_MEDENINE,South,33.3547,10.5053,294,276,12,3,3,"Secrétariat d'État au Plan, Recensement général de la population du 1er février 1956, Tunis, 1957"
1956,TN_JEW_TATAOUINE,Tataouine,تطاوين,HSU_TATAOUINE,South,32.9297,10.4517,381,358,15,4,4,"Secrétariat d'État au Plan, Recensement général de la population du 1er février 1956, Tunis, 1957"
1956,TN_JEW_MATMATA,Matmata,مطماطة,HSU_MATMATA,South,33.5439,9.9678,95,89,4,1,1,"Secrétariat d'État au Plan, Recensement général de la population du 1er février 1956, Tunis, 1957"
