cheikhat_id,name_fr,name_ar,parent_caidat,parent_controle_civil,hsu_id,region_macro,lat,lon,sga_50k_sheet,fiscal_status
CH_0212,Cheikhat Oulad Salem Nabeul,مشيخة أولاد سالم نابل,Caïdat de GROMBALIA,TN_CC_GROMBALIA,HSU_NABEUL,North-East,36.4861,10.6575,Feuille Nabeul (SGA No. 418),Soumis au Kanoun et à l'Achour
CH_0213,Cheikhat Beni Zid Nabeul,مشيخة بني زيد نابل,Caïdat de GROMBALIA,TN_CC_GROMBALIA,HSU_NABEUL,North-East,36.3761,10.7675,Feuille Nabeul (SGA No. 418),Soumis au Kanoun et à l'Achour
CH_0214,Cheikhat El Ksar Nabeul,مشيخة القصر نابل,Caïdat de GROMBALIA,TN_CC_GROMBALIA,HSU_NABEUL,North-East,36.4661,10.7175,Feuille Nabeul (SGA No. 418),Soumis au Kanoun et à l'Achour
CH_0215,Cheikhat Zaouia Nabeul,مشيخة الزاوية نابل,Caïdat de GROMBALIA,TN_CC_GROMBALIA,HSU_NABEUL,North-East,36.4261,10.7775,Feuille Nabeul (SGA No. 418),Soumis au Kanoun et à l'Achour
CH_0216,Cheikhat Henchir El Bey Nabeul,مشيخة هنشير الباي نابل,Caïdat de GROMBALIA,TN_CC_GROMBALIA,HSU_NABEUL,North-East,36.4961,10.8075,Feuille Nabeul (SGA No. 418),Soumis au Kanoun et à l'Achour
CH_0217,Cheikhat Centre Soliman,مشيخة المركز سليمان,Caïdat de GROMBALIA,TN_CC_GROMBALIA,HSU_SOLIMAN,North-East,36.7,10.49,Feuille Soliman (SGA No. 419),Soumis au Kanoun et à l'Achour
CH_0218,Cheikhat Nord Soliman,مشيخة الشمال سليمان,Caïdat de GROMBALIA,TN_CC_GROMBALIA,HSU_SOLIMAN,North-East,36.75,10.51,Feuille Soliman (SGA No. 419),Soumis au Kanoun et à l'Achour
CH_0219,Cheikhat Sud Soliman,مشيخة الجنوب سليمان,Caïdat de GROMBALIA,TN_CC_GROMBALIA,HSU_SOLIMAN,North-East,36.65,10.47,Feuille Soliman (SGA No. 419),Soumis au Kanoun et à l'Achour
CH_0220,Cheikhat Est Soliman,مشيخة الشرق سليمان,Caïdat de GROMBALIA,TN_CC_GROMBALIA,HSU_SOLIMAN,North-East,36.72,10.55,Feuille Soliman (SGA No. 419),Soumis au Kanoun et à l'Achour
CH_0221,Cheikhat Ouest Soliman,مشيخة الغرب سليمان,Caïdat de GROMBALIA,TN_CC_GROMBALIA,HSU_SOLIMAN,North-East,36.68,10.43,Feuille Soliman (SGA No. 419),Soumis au Kanoun et à l'Achour
CH_0222,Cheikhat Oulad Mansour Soliman,مشيخة أولاد منصور سليمان,Caïdat de GROMBALIA,TN_CC_GROMBALIA,HSU_SOLIMAN,North-East,36.77,10.45,Feuille Soliman (SGA No. 419),Soumis au Kanoun et à l'Achour
CH_0223,Cheikhat Oulad Ali Soliman,مشيخة أولاد علي سليمان,Caïdat de GROMBALIA,TN_CC_GROMBALIA,HSU_SOLIMAN,North-East,36.64,10.54,Feuille Soliman (SGA No. 419),Soumis au Kanoun et à l'Achour
CH_0224,Cheikhat Oulad Salem Soliman,مشيخة أولاد سالم سليمان,Caïdat de GROMBALIA,TN_CC_GROMBALIA,HSU_SOLIMAN,North-East,36.73,10.41,Feuille Soliman (SGA No. 419),Soumis au Kanoun et à l'Achour
CH_0225,Cheikhat Beni Zid Soliman,مشيخة بني زيد سليمان,Caïdat de GROMBALIA,TN_CC_GROMBALIA,HSU_SOLIMAN,North-East,36.62,10.52,Feuille Soliman (SGA No. 419),Soumis au Kanoun et à l'Achour
CH_0226,Cheikhat El Ksar Soliman,مشيخة القصر سليمان,Caïdat de GROMBALIA,TN_CC_GROMBALIA,HSU_SOLIMAN,North-East,36.71,10.47,Feuille Soliman (SGA No. 419),Soumis au Kanoun et à l'Achour
CH_0227,Cheikhat Zaouia Soliman,مشيخة الزاوية سليمان,Caïdat de GROMBALIA,TN_CC_GROMBALIA,HSU_SOLIMAN,North-East,36.67,10.53,Feuille Soliman (SGA No. 419),Soumis au Kanoun et à l'Achour
CH_0228,Cheikhat Henchir El Bey Soliman,مشيخة هنشير الباي سليمان,Caïdat de GROMBALIA,TN_CC_GROMBALIA,HSU_SOLIMAN,North-East,36.74,10.56,Feuille Soliman (SGA No. 419),Soumis au Kanoun et à l'Achour
CH_0229,Cheikhat Centre Menzel Temime,مشيخة المركز منزل تميم,Caïdat de GROMBALIA,TN_CC_GROMBALIA,HSU_MENZEL_TEMIME,North-East,36.78,10.99,Feuille Menzel Temime (SGA No. 422),Soumis au Kanoun et à l'Achour
CH_0230,Cheikhat Nord Menzel Temime,مشيخة الشمال منزل تميم,Caïdat de GROMBALIA,TN_CC_GROMBALIA,HSU_MENZEL_TEMIME,North-East,36.83,11.01,Feuille Menzel Temime (SGA No. 422),Soumis au Kanoun et à l'Achour
CH_0231,Cheikhat Sud Menzel Temime,مشيخة الجنوب منزل تميم,Caïdat de GROMBALIA,TN_CC_GROMBALIA,HSU_MENZEL_TEMIME,North-East,36.73,10.97,Feuille Menzel Temime (SGA No. 422),Soumis au Kanoun et à l'Achour
CH_0232,Cheikhat Est Menzel Temime,مشيخة الشرق منزل تميم,Caïdat de GROMBALIA,TN_CC_GROMBALIA,HSU_MENZEL_TEMIME,North-East,36.8,11.05,Feuille Menzel Temime (SGA No. 422),Soumis au Kanoun et à l'Achour
CH_0233,Cheikhat Ouest Menzel Temime,مشيخة الغرب منزل تميم,Caïdat de GROMBALIA,TN_CC_GROMBALIA,HSU_MENZEL_TEMIME,North-East,36.76,10.93,Feuille Menzel Temime (SGA No. 422),Soumis au Kanoun et à l'Achour
CH_0234,Cheikhat Oulad Mansour Menzel Temime,مشيخة أولاد منصور منزل تميم,Caïdat de GROMBALIA,TN_CC_GROMBALIA,HSU_MENZEL_TEMIME,North-East,36.85,10.95,Feuille Menzel Temime (SGA No. 422),Soumis au Kanoun et à l'Achour
CH_0235,Cheikhat Oulad Ali Menzel Temime,مشيخة أولاد علي منزل تميم,Caïdat de GROMBALIA,TN_CC_GROMBALIA,HSU_MENZEL_TEMIME,North-East,36.72,11.04,Feuille Menzel Temime (SGA No. 422),Soumis au Kanoun et à l'Achour
CH_0236,Cheikhat Oulad Salem Menzel Temime,مشيخة أولاد سالم منزل تميم,Caïdat de GROMBALIA,TN_CC_GROMBALIA,HSU_MENZEL_TEMIME,North-East,36.81,10.91,Feuille Menzel Temime (SGA No. 422),Soumis au Kanoun et à l'Achour
CH_0237,Cheikhat Beni Zid Menzel Temime,مشيخة بني زيد منزل تميم,Caïdat de GROMBALIA,TN_CC_GROMBALIA,HSU_MENZEL_TEMIME,North-East,36.7,11.02,Feuille Menzel Temime (SGA No. 422),Soumis au Kanoun et à l'Achour
CH_0238,Cheikhat El Ksar Menzel Temime,مشيخة القصر منزل تميم,Caïdat de GROMBALIA,TN_CC_GROMBALIA,HSU_MENZEL_TEMIME,North-East,36.79,10.97,Feuille Menzel Temime (SGA No. 422),Soumis au Kanoun et à l'Achour
CH_0239,Cheikhat Zaouia Menzel Temime,مشيخة الزاوية منزل تميم,Caïdat de GROMBALIA,TN_CC_GROMBALIA,HSU_MENZEL_TEMIME,North-East,36.75,11.03,Feuille Menzel Temime (SGA No. 422),Soumis au Kanoun et à l'Achour
CH_0240,Cheikhat Henchir El Bey Menzel Temime,مشيخة هنشير الباي منزل تميم,Caïdat de GROMBALIA,TN_CC_GROMBALIA,HSU_MENZEL_TEMIME,North-East,36.82,11.06,Feuille Menzel Temime (SGA No. 422),Soumis au Kanoun et à l'Achour
CH_0241,Cheikhat Centre Zaghouan,مشيخة المركز زغ,Caïdat de ZAGHOUAN,TN_CC_ZAGHOUAN,HSU_ZAGHOUAN,North-East,36.4028,10.1433,Feuille Zaghouan (SGA No. 414),Soumis au Kanoun et à l'Achour
CH_0242,Cheikhat Nord Zaghouan,مشيخة الشمال زغ,Caïdat de ZAGHOUAN,TN_CC_ZAGHOUAN,HSU_ZAGHOUAN,North-East,36.4528,10.1633,Feuille Zaghouan (SGA No. 414),Soumis au Kanoun et à l'Achour
CH_0243,Cheikhat Sud Zaghouan,مشيخة الجنوب زغ,Caïdat de ZAGHOUAN,TN_CC_ZAGHOUAN,HSU_ZAGHOUAN,North-East,36.3528,10.1233,Feuille Zaghouan (SGA No. 414),Soumis au Kanoun et à l'Achour
CH_0244,Cheikhat Est Zaghouan,مشيخة الشرق زغ,Caïdat de ZAGHOUAN,TN_CC_ZAGHOUAN,HSU_ZAGHOUAN,North-East,36.4228,10.2033,Feuille Zaghouan (SGA No. 414),Soumis au Kanoun et à l'Achour
CH_0245,Cheikhat Ouest Zaghouan,مشيخة الغرب زغ,Caïdat de ZAGHOUAN,TN_CC_ZAGHOUAN,HSU_ZAGHOUAN,North-East,36.3828,10.0833,Feuille Zaghouan (SGA No. 414),Soumis au Kanoun et à l'Achour
CH_0246,Cheikhat Oulad Mansour Zaghouan,مشيخة أولاد منصور زغ,Caïdat de ZAGHOUAN,TN_CC_ZAGHOUAN,HSU_ZAGHOUAN,North-East,36.4728,10.1033,Feuille Zaghouan (SGA No. 414),Soumis au Kanoun et à l'Achour
CH_0247,Cheikhat Oulad Ali Zaghouan,مشيخة أولاد علي زغ,Caïdat de ZAGHOUAN,TN_CC_ZAGHOUAN,HSU_ZAGHOUAN,North-East,36.3428,10.1933,Feuille Zaghouan (SGA No. 414),Soumis au Kanoun et à l'Achour
CH_0248,Cheikhat Oulad Salem Zaghouan,مشيخة أولاد سالم زغ,Caïdat de ZAGHOUAN,TN_CC_ZAGHOUAN,HSU_ZAGHOUAN,North-East,36.4328,10.0633,Feuille Zaghouan (SGA No. 414),Soumis au Kanoun et à l'Achour
CH_0249,Cheikhat Beni Zid Zaghouan,مشيخة بني زيد زغ,Caïdat de ZAGHOUAN,TN_CC_ZAGHOUAN,HSU_ZAGHOUAN,North-East,36.3228,10.1733,Feuille Zaghouan (SGA No. 414),Soumis au Kanoun et à l'Achour
CH_0250,Cheikhat El Ksar Zaghouan,مشيخة القصر زغ,Caïdat de ZAGHOUAN,TN_CC_ZAGHOUAN,HSU_ZAGHOUAN,North-East,36.4128,10.1233,Feuille Zaghouan (SGA No. 414),Soumis au Kanoun et à l'Achour
CH_0251,Cheikhat Zaouia Zaghouan,مشيخة الزاوية زغ,Caïdat de ZAGHOUAN,TN_CC_ZAGHOUAN,HSU_ZAGHOUAN,North-East,36.3728,10.1833,Feuille Zaghouan (SGA No. 414),Soumis au Kanoun et à l'Achour
CH_0252,Cheikhat Henchir El Bey Zaghouan,مشيخة هنشير الباي زغ,Caïdat de ZAGHOUAN,TN_CC_ZAGHOUAN,HSU_ZAGHOUAN,North-East,36.4428,10.2133,Feuille Zaghouan (SGA No. 414),Soumis au Kanoun et à l'Achour
CH_0253,Cheikhat Centre Sousse,مشيخة المركز س,Caïdat de SOUSSE,TN_CC_SOUSSE,HSU_SOUSSE,Sahel/Center-East,35.8256,10.6411,Feuille Sousse (SGA No. 411),Soumis au Kanoun et à l'Achour
CH_0254,Cheikhat Nord Sousse,مشيخة الشمال س,Caïdat de SOUSSE,TN_CC_SOUSSE,HSU_SOUSSE,Sahel/Center-East,35.8756,10.6611,Feuille Sousse (SGA No. 411),Soumis au Kanoun et à l'Achour
CH_0255,Cheikhat Sud Sousse,مشيخة الجنوب س,Caïdat de SOUSSE,TN_CC_SOUSSE,HSU_SOUSSE,Sahel/Center-East,35.7756,10.6211,Feuille Sousse (SGA No. 411),Soumis au Kanoun et à l'Achour
CH_0256,Cheikhat Est Sousse,مشيخة الشرق س,Caïdat de SOUSSE,TN_CC_SOUSSE,HSU_SOUSSE,Sahel/Center-East,35.8456,10.7011,Feuille Sousse (SGA No. 411),Soumis au Kanoun et à l'Achour
CH_0257,Cheikhat Ouest Sousse,مشيخة الغرب س,Caïdat de SOUSSE,TN_CC_SOUSSE,HSU_SOUSSE,Sahel/Center-East,35.8056,10.5811,Feuille Sousse (SGA No. 411),Soumis au Kanoun et à l'Achour
CH_0258,Cheikhat Oulad Mansour Sousse,مشيخة أولاد منصور س,Caïdat de SOUSSE,TN_CC_SOUSSE,HSU_SOUSSE,Sahel/Center-East,35.8956,10.6011,Feuille Sousse (SGA No. 411),Soumis au Kanoun et à l'Achour
CH_0259,Cheikhat Oulad Ali Sousse,مشيخة أولاد علي س,Caïdat de SOUSSE,TN_CC_SOUSSE,HSU_SOUSSE,Sahel/Center-East,35.7656,10.6911,Feuille Sousse (SGA No. 411),Soumis au Kanoun et à l'Achour
CH_0260,Cheikhat Oulad Salem Sousse,مشيخة أولاد سالم س,Caïdat de SOUSSE,TN_CC_SOUSSE,HSU_SOUSSE,Sahel/Center-East,35.8556,10.5611,Feuille Sousse (SGA No. 411),Soumis au Kanoun et à l'Achour
CH_0261,Cheikhat Beni Zid Sousse,مشيخة بني زيد س,Caïdat de SOUSSE,TN_CC_SOUSSE,HSU_SOUSSE,Sahel/Center-East,35.7456,10.6711,Feuille Sousse (SGA No. 411),Soumis au Kanoun et à l'Achour
CH_0262,Cheikhat El Ksar Sousse,مشيخة القصر س,Caïdat de SOUSSE,TN_CC_SOUSSE,HSU_SOUSSE,Sahel/Center-East,35.8356,10.6211,Feuille Sousse (SGA No. 411),Soumis au Kanoun et à l'Achour
CH_0263,Cheikhat Zaouia Sousse,مشيخة الزاوية س,Caïdat de SOUSSE,TN_CC_SOUSSE,HSU_SOUSSE,Sahel/Center-East,35.7956,10.6811,Feuille Sousse (SGA No. 411),Soumis au Kanoun et à l'Achour
CH_0264,Cheikhat Henchir El Bey Sousse,مشيخة هنشير الباي س,Caïdat de SOUSSE,TN_CC_SOUSSE,HSU_SOUSSE,Sahel/Center-East,35.8656,10.7111,Feuille Sousse (SGA No. 411),Soumis au Kanoun et à l'Achour
CH_0265,Cheikhat Centre Monastir,مشيخة المركز المنستير,Caïdat de SOUSSE,TN_CC_SOUSSE,HSU_MONASTIR,Sahel/Center-East,35.778,10.8262,Feuille Monastir (SGA No. 411),Soumis au Kanoun et à l'Achour
CH_0266,Cheikhat Nord Monastir,مشيخة الشمال المنستير,Caïdat de SOUSSE,TN_CC_SOUSSE,HSU_MONASTIR,Sahel/Center-East,35.828,10.8462,Feuille Monastir (SGA No. 411),Soumis au Kanoun et à l'Achour
CH_0267,Cheikhat Sud Monastir,مشيخة الجنوب المنستير,Caïdat de SOUSSE,TN_CC_SOUSSE,HSU_MONASTIR,Sahel/Center-East,35.728,10.8062,Feuille Monastir (SGA No. 411),Soumis au Kanoun et à l'Achour
CH_0268,Cheikhat Est Monastir,مشيخة الشرق المنستير,Caïdat de SOUSSE,TN_CC_SOUSSE,HSU_MONASTIR,Sahel/Center-East,35.798,10.8862,Feuille Monastir (SGA No. 411),Soumis au Kanoun et à l'Achour
CH_0269,Cheikhat Ouest Monastir,مشيخة الغرب المنستير,Caïdat de SOUSSE,TN_CC_SOUSSE,HSU_MONASTIR,Sahel/Center-East,35.758,10.7662,Feuille Monastir (SGA No. 411),Soumis au Kanoun et à l'Achour
CH_0270,Cheikhat Oulad Mansour Monastir,مشيخة أولاد منصور المنستير,Caïdat de SOUSSE,TN_CC_SOUSSE,HSU_MONASTIR,Sahel/Center-East,35.848,10.7862,Feuille Monastir (SGA No. 411),Soumis au Kanoun et à l'Achour
CH_0271,Cheikhat Oulad Ali Monastir,مشيخة أولاد علي المنستير,Caïdat de SOUSSE,TN_CC_SOUSSE,HSU_MONASTIR,Sahel/Center-East,35.718,10.8762,Feuille Monastir (SGA No. 411),Soumis au Kanoun et à l'Achour
CH_0272,Cheikhat Oulad Salem Monastir,مشيخة أولاد سالم المنستير,Caïdat de SOUSSE,TN_CC_SOUSSE,HSU_MONASTIR,Sahel/Center-East,35.808,10.7462,Feuille Monastir (SGA No. 411),Soumis au Kanoun et à l'Achour
CH_0273,Cheikhat Beni Zid Monastir,مشيخة بني زيد المنستير,Caïdat de SOUSSE,TN_CC_SOUSSE,HSU_MONASTIR,Sahel/Center-East,35.698,10.8562,Feuille Monastir (SGA No. 411),Soumis au Kanoun et à l'Achour
CH_0274,Cheikhat El Ksar Monastir,مشيخة القصر المنستير,Caïdat de SOUSSE,TN_CC_SOUSSE,HSU_MONASTIR,Sahel/Center-East,35.788,10.8062,Feuille Monastir (SGA No. 411),Soumis au Kanoun et à l'Achour
CH_0275,Cheikhat Zaouia Monastir,مشيخة الزاوية المنستير,Caïdat de SOUSSE,TN_CC_SOUSSE,HSU_MONASTIR,Sahel/Center-East,35.748,10.8662,Feuille Monastir (SGA No. 411),Soumis au Kanoun et à l'Achour
CH_0276,Cheikhat Henchir El Bey Monastir,مشيخة هنشير الباي المنستير,Caïdat de SOUSSE,TN_CC_SOUSSE,HSU_MONASTIR,Sahel/Center-East,35.818,10.8962,Feuille Monastir (SGA No. 411),Soumis au Kanoun et à l'Achour
CH_0277,Cheikhat Centre Mahdia,مشيخة المركز المهدية,Caïdat de SOUSSE,TN_CC_SOUSSE,HSU_MAHDIA,Sahel/Center-East,35.5047,11.0622,Feuille Mahdia (SGA No. 410),Soumis au Kanoun et à l'Achour
CH_0278,Cheikhat Nord Mahdia,مشيخة الشمال المهدية,Caïdat de SOUSSE,TN_CC_SOUSSE,HSU_MAHDIA,Sahel/Center-East,35.5547,11.0822,Feuille Mahdia (SGA No. 410),Soumis au Kanoun et à l'Achour
CH_0279,Cheikhat Sud Mahdia,مشيخة الجنوب المهدية,Caïdat de SOUSSE,TN_CC_SOUSSE,HSU_MAHDIA,Sahel/Center-East,35.4547,11.0422,Feuille Mahdia (SGA No. 410),Soumis au Kanoun et à l'Achour
CH_0280,Cheikhat Est Mahdia,مشيخة الشرق المهدية,Caïdat de SOUSSE,TN_CC_SOUSSE,HSU_MAHDIA,Sahel/Center-East,35.5247,11.1222,Feuille Mahdia (SGA No. 410),Soumis au Kanoun et à l'Achour
CH_0281,Cheikhat Ouest Mahdia,مشيخة الغرب المهدية,Caïdat de SOUSSE,TN_CC_SOUSSE,HSU_MAHDIA,Sahel/Center-East,35.4847,11.0022,Feuille Mahdia (SGA No. 410),Soumis au Kanoun et à l'Achour
CH_0282,Cheikhat Oulad Mansour Mahdia,مشيخة أولاد منصور المهدية,Caïdat de SOUSSE,TN_CC_SOUSSE,HSU_MAHDIA,Sahel/Center-East,35.5747,11.0222,Feuille Mahdia (SGA No. 410),Soumis au Kanoun et à l'Achour
CH_0283,Cheikhat Oulad Ali Mahdia,مشيخة أولاد علي المهدية,Caïdat de SOUSSE,TN_CC_SOUSSE,HSU_MAHDIA,Sahel/Center-East,35.4447,11.1122,Feuille Mahdia (SGA No. 410),Soumis au Kanoun et à l'Achour
CH_0284,Cheikhat Oulad Salem Mahdia,مشيخة أولاد سالم المهدية,Caïdat de SOUSSE,TN_CC_SOUSSE,HSU_MAHDIA,Sahel/Center-East,35.5347,10.9822,Feuille Mahdia (SGA No. 410),Soumis au Kanoun et à l'Achour
CH_0285,Cheikhat Beni Zid Mahdia,مشيخة بني زيد المهدية,Caïdat de SOUSSE,TN_CC_SOUSSE,HSU_MAHDIA,Sahel/Center-East,35.4247,11.0922,Feuille Mahdia (SGA No. 410),Soumis au Kanoun et à l'Achour
CH_0286,Cheikhat El Ksar Mahdia,مشيخة القصر المهدية,Caïdat de SOUSSE,TN_CC_SOUSSE,HSU_MAHDIA,Sahel/Center-East,35.5147,11.0422,Feuille Mahdia (SGA No. 410),Soumis au Kanoun et à l'Achour
CH_0287,Cheikhat Zaouia Mahdia,مشيخة الزاوية المهدية,Caïdat de SOUSSE,TN_CC_SOUSSE,HSU_MAHDIA,Sahel/Center-East,35.4747,11.1022,Feuille Mahdia (SGA No. 410),Soumis au Kanoun et à l'Achour
CH_0288,Cheikhat Henchir El Bey Mahdia,مشيخة هنشير الباي المهدية,Caïdat de SOUSSE,TN_CC_SOUSSE,HSU_MAHDIA,Sahel/Center-East,35.5447,11.1322,Feuille Mahdia (SGA No. 410),Soumis au Kanoun et à l'Achour
CH_0289,Cheikhat Centre Enfidha,مشيخة المركز النفيضة,Caïdat de SOUSSE,TN_CC_SOUSSE,HSU_ENFIDHA,Sahel/Center-East,36.1333,10.3833,Feuille Enfidha (SGA No. 413),Soumis au Kanoun et à l'Achour
CH_0290,Cheikhat Nord Enfidha,مشيخة الشمال النفيضة,Caïdat de SOUSSE,TN_CC_SOUSSE,HSU_ENFIDHA,Sahel/Center-East,36.1833,10.4033,Feuille Enfidha (SGA No. 413),Soumis au Kanoun et à l'Achour
CH_0291,Cheikhat Sud Enfidha,مشيخة الجنوب النفيضة,Caïdat de SOUSSE,TN_CC_SOUSSE,HSU_ENFIDHA,Sahel/Center-East,36.0833,10.3633,Feuille Enfidha (SGA No. 413),Soumis au Kanoun et à l'Achour
CH_0292,Cheikhat Est Enfidha,مشيخة الشرق النفيضة,Caïdat de SOUSSE,TN_CC_SOUSSE,HSU_ENFIDHA,Sahel/Center-East,36.1533,10.4433,Feuille Enfidha (SGA No. 413),Soumis au Kanoun et à l'Achour
CH_0293,Cheikhat Ouest Enfidha,مشيخة الغرب النفيضة,Caïdat de SOUSSE,TN_CC_SOUSSE,HSU_ENFIDHA,Sahel/Center-East,36.1133,10.3233,Feuille Enfidha (SGA No. 413),Soumis au Kanoun et à l'Achour
CH_0294,Cheikhat Oulad Mansour Enfidha,مشيخة أولاد منصور النفيضة,Caïdat de SOUSSE,TN_CC_SOUSSE,HSU_ENFIDHA,Sahel/Center-East,36.2033,10.3433,Feuille Enfidha (SGA No. 413),Soumis au Kanoun et à l'Achour
CH_0295,Cheikhat Oulad Ali Enfidha,مشيخة أولاد علي النفيضة,Caïdat de SOUSSE,TN_CC_SOUSSE,HSU_ENFIDHA,Sahel/Center-East,36.0733,10.4333,Feuille Enfidha (SGA No. 413),Soumis au Kanoun et à l'Achour
CH_0296,Cheikhat Oulad Salem Enfidha,مشيخة أولاد سالم النفيضة,Caïdat de SOUSSE,TN_CC_SOUSSE,HSU_ENFIDHA,Sahel/Center-East,36.1633,10.3033,Feuille Enfidha (SGA No. 413),Soumis au Kanoun et à l'Achour
CH_0297,Cheikhat Beni Zid Enfidha,مشيخة بني زيد النفيضة,Caïdat de SOUSSE,TN_CC_SOUSSE,HSU_ENFIDHA,Sahel/Center-East,36.0533,10.4133,Feuille Enfidha (SGA No. 413),Soumis au Kanoun et à l'Achour
CH_0298,Cheikhat El Ksar Enfidha,مشيخة القصر النفيضة,Caïdat de SOUSSE,TN_CC_SOUSSE,HSU_ENFIDHA,Sahel/Center-East,36.1433,10.3633,Feuille Enfidha (SGA No. 413),Soumis au Kanoun et à l'Achour
CH_0299,Cheikhat Zaouia Enfidha,مشيخة الزاوية النفيضة,Caïdat de SOUSSE,TN_CC_SOUSSE,HSU_ENFIDHA,Sahel/Center-East,36.1033,10.4233,Feuille Enfidha (SGA No. 413),Soumis au Kanoun et à l'Achour
CH_0300,Cheikhat Henchir El Bey Enfidha,مشيخة هنشير الباي النفيضة,Caïdat de SOUSSE,TN_CC_SOUSSE,HSU_ENFIDHA,Sahel/Center-East,36.1733,10.4533,Feuille Enfidha (SGA No. 413),Soumis au Kanoun et à l'Achour
CH_0301,Cheikhat Centre Kairouan,مشيخة المركز القير,Caïdat de KAIROUAN,TN_CC_KAIROUAN,HSU_KAIROUAN,Center-West,35.6781,10.0963,Feuille Kairouan (SGA No. 407),Soumis au Kanoun et à l'Achour
CH_0302,Cheikhat Nord Kairouan,مشيخة الشمال القير,Caïdat de KAIROUAN,TN_CC_KAIROUAN,HSU_KAIROUAN,Center-West,35.7281,10.1163,Feuille Kairouan (SGA No. 407),Soumis au Kanoun et à l'Achour
CH_0303,Cheikhat Sud Kairouan,مشيخة الجنوب القير,Caïdat de KAIROUAN,TN_CC_KAIROUAN,HSU_KAIROUAN,Center-West,35.6281,10.0763,Feuille Kairouan (SGA No. 407),Soumis au Kanoun et à l'Achour
CH_0304,Cheikhat Est Kairouan,مشيخة الشرق القير,Caïdat de KAIROUAN,TN_CC_KAIROUAN,HSU_KAIROUAN,Center-West,35.6981,10.1563,Feuille Kairouan (SGA No. 407),Soumis au Kanoun et à l'Achour
CH_0305,Cheikhat Ouest Kairouan,مشيخة الغرب القير,Caïdat de KAIROUAN,TN_CC_KAIROUAN,HSU_KAIROUAN,Center-West,35.6581,10.0363,Feuille Kairouan (SGA No. 407),Soumis au Kanoun et à l'Achour
CH_0306,Cheikhat Oulad Mansour Kairouan,مشيخة أولاد منصور القير,Caïdat de KAIROUAN,TN_CC_KAIROUAN,HSU_KAIROUAN,Center-West,35.7481,10.0563,Feuille Kairouan (SGA No. 407),Soumis au Kanoun et à l'Achour
CH_0307,Cheikhat Oulad Ali Kairouan,مشيخة أولاد علي القير,Caïdat de KAIROUAN,TN_CC_KAIROUAN,HSU_KAIROUAN,Center-West,35.6181,10.1463,Feuille Kairouan (SGA No. 407),Soumis au Kanoun et à l'Achour
CH_0308,Cheikhat Oulad Salem Kairouan,مشيخة أولاد سالم القير,Caïdat de KAIROUAN,TN_CC_KAIROUAN,HSU_KAIROUAN,Center-West,35.7081,10.0163,Feuille Kairouan (SGA No. 407),Soumis au Kanoun et à l'Achour
CH_0309,Cheikhat Beni Zid Kairouan,مشيخة بني زيد القير,Caïdat de KAIROUAN,TN_CC_KAIROUAN,HSU_KAIROUAN,Center-West,35.5981,10.1263,Feuille Kairouan (SGA No. 407),Soumis au Kanoun et à l'Achour
CH_0310,Cheikhat El Ksar Kairouan,مشيخة القصر القير,Caïdat de KAIROUAN,TN_CC_KAIROUAN,HSU_KAIROUAN,Center-West,35.6881,10.0763,Feuille Kairouan (SGA No. 407),Soumis au Kanoun et à l'Achour
CH_0311,Cheikhat Zaouia Kairouan,مشيخة الزاوية القير,Caïdat de KAIROUAN,TN_CC_KAIROUAN,HSU_KAIROUAN,Center-West,35.6481,10.1363,Feuille Kairouan (SGA No. 407),Soumis au Kanoun et à l'Achour
CH_0312,Cheikhat Henchir El Bey Kairouan,مشيخة هنشير الباي القير,Caïdat de KAIROUAN,TN_CC_KAIROUAN,HSU_KAIROUAN,Center-West,35.7181,10.1663,Feuille Kairouan (SGA No. 407),Soumis au Kanoun et à l'Achour
CH_0313,Cheikhat Centre Les Souassi,مشيخة المركز الس,Caïdat de KAIROUAN,TN_CC_KAIROUAN,HSU_SOUASSI,Sahel/Center-East,35.35,10.55,Feuille Les Souassi (SGA No. 406),Soumis au Kanoun et à l'Achour
CH_0314,Cheikhat Nord Les Souassi,مشيخة الشمال الس,Caïdat de KAIROUAN,TN_CC_KAIROUAN,HSU_SOUASSI,Sahel/Center-East,35.4,10.57,Feuille Les Souassi (SGA No. 406),Soumis au Kanoun et à l'Achour
CH_0315,Cheikhat Sud Les Souassi,مشيخة الجنوب الس,Caïdat de KAIROUAN,TN_CC_KAIROUAN,HSU_SOUASSI,Sahel/Center-East,35.3,10.53,Feuille Les Souassi (SGA No. 406),Soumis au Kanoun et à l'Achour
CH_0316,Cheikhat Est Les Souassi,مشيخة الشرق الس,Caïdat de KAIROUAN,TN_CC_KAIROUAN,HSU_SOUASSI,Sahel/Center-East,35.37,10.61,Feuille Les Souassi (SGA No. 406),Soumis au Kanoun et à l'Achour
CH_0317,Cheikhat Ouest Les Souassi,مشيخة الغرب الس,Caïdat de KAIROUAN,TN_CC_KAIROUAN,HSU_SOUASSI,Sahel/Center-East,35.33,10.49,Feuille Les Souassi (SGA No. 406),Soumis au Kanoun et à l'Achour
CH_0318,Cheikhat Oulad Mansour Les Souassi,مشيخة أولاد منصور الس,Caïdat de KAIROUAN,TN_CC_KAIROUAN,HSU_SOUASSI,Sahel/Center-East,35.42,10.51,Feuille Les Souassi (SGA No. 406),Soumis au Kanoun et à l'Achour
